play_id,game_id,season,week,home_team,away_team,posteam,defteam,play_type,pass,rush,yards_gained,epa,success,air_yards,complete_pass,interception,sack,penalty,down,ydstogo,yardline_100,qtr,half_seconds_remaining,score_differential,wp,wpa,passer_id,rusher_id,receiver_id
2926,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,15,0.9113004995160736,1,NA,0,0,0,0,1,10,23,3,1026,-3,0.5420517325401306,0.02678006887435913,NA,00-0039738,NA
2948,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,pass,1,0,8,1.5621323832892813,1,5,1,0,0,0,1,8,8,3,981,-3,0.5688318014144897,0.07068579448343937,00-0026498,NA,00-0039074
3028,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,extra_point,0,0,0,0.067573003107633145,1,NA,0,0,0,0,NA,0,15,3,977,3,0.6395175958979291,0.0033512507569628536,NA,NA,NA
3050,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,kickoff,0,0,0,-0.8690515791531652,0,NA,0,0,0,0,NA,0,35,3,977,-4,0.35713115334510803,-0.009437471628189087,NA,NA,NA
3077,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,0,-0.5741225751116872,0,19,0,0,0,0,1,10,86,3,969,-4,0.34769368171691895,-0.02595275640487671,00-0040676,NA,00-0040705
3106,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,run,0,1,5,-0.25537600135430694,0,NA,0,0,0,0,2,10,86,3,962,-4,0.32174092531204224,-0.004580199718475342,NA,00-0035261,NA
3128,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,0,-1.26543109677732,0,18,0,0,0,0,3,5,81,3,915,-4,0.3171607255935669,-0.050458699464797974,00-0040676,NA,00-0040170
3151,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,punt,0,0,0,0.729703065706417,1,NA,0,0,0,0,4,5,81,3,911,-4,0.2667020261287689,0.04763522744178772,NA,NA,NA
3180,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,2,-0.48573189857415855,0,NA,0,0,0,0,1,10,74,3,903,4,0.6856627464294434,-0.022562861442565918,NA,00-0037840,NA
3202,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,NA,0,0,NA,-0,0,NA,NA,NA,NA,NA,NA,0,NA,3,900,4,0.6630998849868774,-0,NA,NA,NA
3222,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,pass,1,0,6,0.353660324588418,1,4,1,0,0,0,2,8,72,4,900,4,0.6630998849868774,0.03265196084976196,00-0026498,NA,00-0031381
3247,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,pass,1,0,13,1.5442934290040284,1,12,1,0,0,0,3,2,66,4,858,4,0.6957518458366394,0.056650519371032715,00-0026498,NA,00-0039075
3272,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,-1,-0.7633475663606077,0,NA,0,0,0,0,1,10,53,4,815,4,0.7524023652076721,-0.03433030843734741,NA,00-0037840,NA
3294,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,pass,1,0,-8,-1.5715598305687308,0,NA,0,0,1,0,2,11,54,4,786,4,0.7180720567703247,-0.041108131408691406,00-0026498,NA,NA
3314,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,pass,1,0,9,-0.45039330422878265,0,3,1,0,0,0,3,19,62,4,741,4,0.6769639253616333,-0.03413951396942139,00-0026498,NA,00-0037840
3350,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,punt,0,0,0,-0.8527716139797121,0,NA,0,0,0,0,4,10,53,4,727,4,0.6428244113922119,-0.0034727752208709717,NA,NA,NA
3376,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,run,0,1,2,-0.3692849138751626,0,NA,0,0,0,0,1,10,73,4,716,-4,0.36064836382865906,-0.033666640520095825,NA,00-0035261,NA
3405,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,-10,-5.220591414137743,0,NA,0,0,1,0,2,8,71,4,675,-4,0.32698172330856323,-0.14367061853408813,00-0040676,NA,NA
3435,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,3,-0.1429594322689809,0,NA,0,0,0,0,1,10,21,4,669,4,0.8166888952255249,0.001777946949005127,NA,00-0037840,NA
3457,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,pass,1,0,2,-0.47299163904972374,0,-1,1,0,0,0,2,7,18,4,630,4,0.81846684217453,-0.007968723773956299,00-0026498,NA,00-0039751
3482,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,pass,1,0,16,3.086688468407374,1,16,1,0,0,0,3,5,16,4,584,4,0.8104981184005737,0.10130490608985232,00-0026498,NA,00-0031381
3508,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,extra_point,0,0,0,0.067573003107633145,1,NA,0,0,0,0,NA,0,15,4,580,10,0.911803024490426,0.0024376635951299797,NA,NA,NA
3523,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,kickoff,0,0,0,-0.19644306250847876,0,NA,0,0,0,0,NA,0,35,4,580,-11,0.08575931191444397,0,NA,NA,NA
3553,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,no_play,0,0,0,-0.5362713271752,0,NA,0,0,0,1,1,10,76,4,574,-11,0.08575931191444397,-0.008431300520896912,NA,NA,NA
3577,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,0,-0.5414427190553397,0,19,0,0,0,0,1,15,81,4,574,-11,0.07732801139354706,-0.00972505658864975,00-0040676,NA,00-0034837
3600,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,0,-0.8034474400337785,0,7,0,0,0,0,2,15,81,4,567,-11,0.06760295480489731,-0.006144911050796509,00-0040676,NA,00-0037809
3623,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,0,-0.722945467568934,0,9,0,0,0,0,3,15,81,4,564,-11,0.0614580437541008,-0.023949891328811646,00-0040676,NA,00-0032211
3646,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,punt,0,0,0,0.22162593039683998,1,NA,0,0,0,0,4,15,81,4,556,-11,0.037508152425289154,0.0050627365708351135,NA,NA,NA
3672,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,pass,1,0,0,-0.4836600210983306,0,14,0,0,0,0,1,10,66,4,548,11,0.9574291110038757,-0.003298044204711914,00-0026498,NA,00-0039075
3702,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,15,1.4955959152430296,1,NA,0,0,0,0,2,10,66,4,542,11,0.9541310667991638,0.009394526481628418,NA,00-0039738,NA
3724,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,pass,1,0,40,2.273258201254066,1,30,1,0,0,0,1,10,51,4,500,11,0.9635255932807922,0.012273728847503662,00-0026498,NA,00-0039751
3780,2025_02_LA_TEN,2025,2,TEN,LA,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,4,458,NA,0.9757993221282959,-0,NA,NA,NA
3759,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,9,1.0666024776292033,1,NA,0,0,0,0,1,10,11,4,458,11,0.9757993221282959,0.002959132194519043,NA,00-0039738,NA
3797,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,no_play,1,0,0,0.35953350909403525,1,NA,0,0,0,1,2,1,2,4,414,11,0.9787584543228149,0.004007816314697266,00-0026498,NA,NA
3820,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,1,0.6702161910070572,1,NA,0,0,0,0,1,1,1,4,408,11,0.9827662706375122,0.007491935204202993,NA,00-0039738,NA
3855,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,extra_point,0,0,0,-0.9324269968923669,0,NA,0,0,0,0,NA,0,15,4,405,17,0.9902582058417152,-0.005162700239057405,NA,NA,NA
3875,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,kickoff,0,0,0,0.5507785452064127,1,NA,0,0,0,0,NA,0,35,4,405,-17,0.014904494397342205,0.0029426058754324913,NA,NA,NA
3892,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,10,0.7265360709279776,1,7,1,0,0,0,1,10,65,4,405,-17,0.017847100272774696,-5.044024437665939e-4,00-0040676,NA,00-0034837
3917,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,6,0.22782947646919638,1,3,1,0,0,0,1,10,55,4,383,-17,0.017342697829008102,-4.8010237514972687e-4,00-0040676,NA,00-0037809
3947,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,run,0,1,9,0.7173711037030444,1,NA,0,0,0,0,2,4,49,4,360,-17,0.016862595453858376,-0.005637845955789089,NA,00-0035261,NA
3969,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,8,0.5264822428580374,1,7,1,0,0,0,1,10,40,4,338,-17,0.011224749498069286,-0.001722368411719799,00-0040676,NA,00-0037809
3994,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,-2,-1.0271374704898335,0,NA,0,0,1,0,2,2,32,4,312,-17,0.009502381086349487,-0.005612628068774939,00-0040676,NA,NA
4028,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,5,0.7270036743720993,1,4,1,0,0,0,3,4,34,4,270,-17,0.0038897530175745487,-3.2456335611641407e-4,00-0040676,NA,00-0036415
4053,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,7,0.37024098832625896,1,3,1,0,0,0,1,10,29,4,247,-17,0.0035651896614581347,2.7093454264104366e-4,00-0040676,NA,00-0040584
4078,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,5,0.6027620382956229,1,5,1,0,0,0,2,3,22,4,219,-17,0.0038361242040991783,5.848328582942486e-4,00-0040676,NA,00-0036415
4133,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,0,-0.4453010800643824,0,7,0,0,0,0,1,10,17,4,199,-17,0.004420957062393427,-4.3622590601444244e-4,00-0040676,NA,00-0040705
4156,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,0,-0.8778953565633856,0,-1,1,0,0,0,2,10,17,4,195,-17,0.0039847311563789845,-0.0018148701637983322,00-0040676,NA,00-0040705
4181,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,pass,1,0,0,-0.326047554264393,0,17,0,0,0,0,3,10,17,4,170,-17,0.0021698609925806522,-5.318159237504005e-4,00-0040676,NA,00-0040705
4204,2025_02_LA_TEN,2025,2,TEN,LA,TEN,LA,field_goal,0,0,0,0.31745309604014116,1,NA,0,0,0,0,4,10,17,4,164,-17,0.0016380450688302517,6.90915621817112e-5,NA,NA,NA
4224,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,kickoff,0,0,0,1.670458274311386,1,NA,0,0,0,0,NA,0,35,4,160,14,0.998292863368988,2.446770668029785e-4,NA,NA,NA
4250,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,12,0.3134240536019206,1,NA,0,0,0,0,1,10,41,4,159,14,0.998537540435791,7.19606876373291e-4,NA,00-0037840,NA
4289,2025_02_LA_TEN,2025,2,TEN,LA,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,4,151,NA,0.9992571473121643,-0,NA,NA,NA
4277,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,0,-1.228339931985829,0,NA,0,0,0,0,1,10,29,4,151,14,0.9992571473121643,-1.3649463653564453e-4,NA,00-0037840,NA
4318,2025_02_LA_TEN,2025,2,TEN,LA,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,4,145,NA,0.9991206526756287,-0,NA,NA,NA
4306,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,15,3.1811158499331214,1,NA,0,0,0,1,2,10,29,4,145,14,0.9991206526756287,2.669692039489746e-4,NA,00-0037840,NA
4358,2025_02_LA_TEN,2025,2,TEN,LA,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,4,137,NA,0.9993876218795776,-0,NA,NA,NA
4346,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,run,0,1,6,0.6404037450265605,1,NA,0,0,0,0,1,7,7,4,137,14,0.9993876218795776,-2.384185791015625e-7,NA,00-0037840,NA
4375,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,qb_kneel,0,0,-4,-2.3167959350685123,0,NA,0,0,0,0,2,1,1,4,120,14,0.9993873834609985,NA,NA,00-0026498,NA
4404,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,qb_kneel,0,0,-2,-1.0359529461711645,0,NA,0,0,0,0,3,5,5,4,77,14,0.9995607733726501,NA,NA,00-0026498,NA
4426,2025_02_LA_TEN,2025,2,TEN,LA,LA,TEN,no_play,0,0,0,-2.324548484524712,0,NA,0,0,0,1,4,7,7,4,35,14,0.9995855689048767,4.14431095123291e-4,NA,NA,NA
